tipo_servico_Serviço,mix_receita,parcerias,investimento_externo,branding_reputacao,network_time,uso_tecnologia,roadmap_produto,eficiencia_operacional,escala_tecnologica,financas_unidade,experiencia_lideranca,treinamento,governanca_financeira,headcount,ticket_medio,clientes_ativos,nps,rotatividade_time,churn,faturamento_acumulado,anos_empresa,faturamento_mensal,canais_vendas
1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.7694905301330732,-0.2601250404770725,-1.1854429062988663,1.4284217983903442,0.20169498803217084,-0.39257975359303493,-0.7151436797034174,0.25539873248673584,2.390381208830118,-1.4192521320259965
1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,-0.3358664332862939,-0.4715531946976916,1.1878666845961634,-1.0201514205756115,-0.581303969217909,0.6230939955075511,-0.7177724658286454,1.0818975556193493,-0.7173709434012858,-1.4192521320259965
1.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.6675930629113092,0.44287362118347134,-1.063379058257509,-0.028324293905857324,-1.759267002249003,-1.2533202189325146,-0.6716996759705051,-0.7432873454651724,-0.7316929358071197,1.3907201062222452
0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,-1.095799345637109,-0.4827000800373701,-0.9225895062552614,1.304443407556625,1.379658021063265,0.5198051396668134,-0.7342005770537572,1.7362091239326685,-0.6796500498725944,-0.014266012901875725
1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,-0.6467480792479909,-0.4689998609690903,1.2967531854057834,-1.609048777035778,-1.4751700354591508,-1.7181200702158332,-0.558665199461203,0.530898340197607,-0.5698347525573645,-0.7167590724639361
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.6675930629113092,-0.49393298887173354,-0.39757625075919545,1.7073731777662124,-0.24177344793247607,-0.2548612791387181,-0.7306472891920186,-0.9843495022121846,1.0480149536752914,-0.014266012901875725
0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,-0.7158328894617014,-0.44313416018088586,0.8903360549953545,-0.12130808703114677,1.088631859961465,1.4666196515402408,-0.027265778391923658,-0.50222518871816,0.8403824879829843,-0.014266012901875725
0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,-1.3203249788316678,-0.49327999234389824,-1.5883923137535747,-0.4622486618238748,1.040127499777832,-0.9950980793306705,-0.7277980051516252,-1.2942865608869147,-0.7126576529198136,1.3907201062222452
0.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.719406670571592,-0.49426535237392516,-0.38301181434516984,-0.05931889161428714,1.2549325234482078,-0.8143425816093799,-0.22052379143240455,0.32427363441445367,-0.6488133286854659,-1.4192521320259965
1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.3567114169496122,0.23614841051886334,1.4368491928168867,-0.8651784320334625,-1.0039848222467134,-1.2447128142791197,0.21747489372454362,1.4607095162217971,2.168849271362465,-0.7167590724639361
0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,-1.66574902990022,-0.4622538594143133,-1.0397985421586102,0.9635028327638969,-1.558320367202522,1.6387677446081368,-0.5827939185131795,-1.5697861685977859,-0.18863918942503088,1.3907201062222452
1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.183999391415336,-0.3807348677238393,-0.3088025430927537,0.3436108785953005,0.9639063623464084,0.2615830000649696,1.5934038787000124,-1.2942865608869147,0.033777855915109165,1.3907201062222452
0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.8885449149959775,-0.42274463686114405,-0.5681882201806383,1.3974272006819144,-0.5535871919701186,-0.9692758653704862,-0.28576548344942637,-1.2942865608869147,-0.7001841882723624,1.3907201062222452
1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.2876266067359017,-0.461484535660711,-0.3913343494388988,-0.30727567328172567,-0.7337462440807565,1.6215529353013471,-0.7202498791185671,0.7375230459807602,-0.41805878573165506,0.6882270466601846
1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.5448506120262269,-0.44496900222092595,-0.911492792796956,0.1886378900531514,1.3935164096871602,0.35626445125231215,0.04409625558887508,1.7017716729688097,-0.7303379558541772,1.3907201062222452
1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.183999391415336,4.287716199537674,1.2627695004397237,-1.454075788493629,1.123277831521203,-1.1930683863587508,-0.5068356212010041,-0.50222518871816,2.317066594602086,-0.7167590724639361
1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,-1.2512401686179573,-0.47843018657392045,-1.3609096878583176,-0.12130808703114677,-1.4405240638994128,-1.4168609073470155,-0.6007706902841174,-0.50222518871816,2.186158047535538,1.3907201062222452
0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.5449648969385144,-0.4088547750886725,1.1178186808906116,0.3436108785953005,1.0193399168419892,1.6215529353013471,1.4898012790631359,-1.6386610705255038,1.2738067004304887,1.3907201062222452
1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,-0.7158328894617014,3.1817209262315522,-0.9336862197135666,-0.6482162480744537,-0.3595697512355854,-0.6508018931948788,-0.7125089791328539,-0.33003793389886554,0.10531679076932564,1.3907201062222452
0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.1494569863084807,-0.4426483229438587,0.6718695087849704,0.25062708547001106,1.3727288267513174,1.6645899585683213,-0.7274004435292273,1.116335006583208,-0.6622520344284272,0.6882270466601846
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,-0.19769681285887303,-0.3703445981215028,-0.711058405956318,-1.29910279995148,1.2618617177601554,1.2686493445121603,-0.627216578122706,0.18652383055901797,-0.643719405394632,0.6882270466601846
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.4239521941522335,-0.38395390599653606,1.2697049463511643,-1.1751244091177606,-1.3227277605963035,1.2514345352053706,-0.7239362420003552,0.18652383055901797,-0.715841127325383,1.3907201062222452
1.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-0.6812904843548462,-0.4790939360385913,-0.5342045352145786,-1.7020325701610675,-1.7176918363773173,-0.6077648699279048,-0.7310308040067446,-1.3287240118507737,-0.6474984153440351,1.3907201062222452
0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.494881037377033,-0.43087581218829013,1.710799306318797,-0.3692648686985853,1.1024902485853603,0.09804231165046833,0.10654300253202374,0.25539873248673584,-0.018723974842187047,1.3907201062222452
0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.6139354222399371,-0.4663292224750096,1.4007848740773947,0.3746054763037303,0.8461100590432988,0.7608124699618674,-0.6492242292162268,-1.3975989137784914,0.2627476134470333,-0.014266012901875725
0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,-1.043985737976826,-0.4902877432844617,-0.6444781252064866,-1.3920865930767694,-0.9346928791272372,0.8382791118424207,-0.7089959834299636,0.875272849836196,2.2210433176949667,1.3907201062222452
1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.8213041377933561,0.09093488625250787,0.531773501373867,-1.3300973976599098,-0.09626036738157631,1.217004916591792,-0.7091880180769518,-1.604223619561645,-0.7013606896831164,-1.4192521320259965
1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.873117745453639,-0.4858858819598478,-1.0169115706508558,-0.7412000411997431,0.41650001170254697,0.5284125443202082,-0.26359962094318,-1.3975989137784914,-0.023688592250414794,0.6882270466601846
0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.4049512435000044,-0.41258604417062933,-0.9794601627290755,0.7465406488048881,1.4073747983110554,-0.9692758653704862,-0.3917942994587888,1.5295844181495153,0.05704562994574661,-0.7167590724639361
1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,-0.8021889022288394,-0.4000129283906639,-1.517650765456879,1.304443407556625,0.41650001170254697,-1.1672461723985663,1.876084608685428,1.0818975556193493,-0.06676930567360898,-1.4192521320259965
1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.5121522399304606,0.4543499374062045,-0.738106645010937,-1.4230811907851992,-0.4842952488506425,-1.4598979306139894,-0.4425248998450787,-0.22672558100728893,-0.0663595335104207,-0.7167590724639361
0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0094433328699708,-0.41034356807054834,1.2821887489917578,0.06465949921943213,-1.5444619785786269,-0.5044760140871674,-0.7361238807463061,1.4951469671856565,-0.2705080252108203,-0.014266012901875725
0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.6467480792479909,-0.4155538547372577,0.14685625328890456,-0.3382702709901555,0.7005969784923989,-0.5475130373541411,-0.7179681970039683,-1.4664738157062092,1.0942263264252439,0.6882270466601846
1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,-0.4049512435000044,0.7634685227783432,0.2377105947287786,-0.9271676274503221,-1.1633562914215083,1.5957307213411627,1.9288128129837943,0.8408353988723373,0.9007719775792513,-1.4192521320259965
0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,-1.4412233967056611,-0.4681494014193647,0.3826614142778906,-0.2762810755732959,0.021535935921533172,1.28586415381895,0.6669849377686077,-1.190974207995338,-0.2353932826400062,0.6882270466601846
1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6313209097056524,-0.3346859044951943,1.4465588170929038,-0.1523026847395766,1.677613376477012,0.14107933491744234,-0.614061557911562,1.1507724575470675,-0.7035752805739472,1.3907201062222452
1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,-1.1476129532973918,-0.025467610072398235,1.1601249009504002,0.8395244419301776,0.2779161254635946,1.6043381259945575,-0.7294444388719045,1.2540848104386437,-0.3913762436744486,-0.014266012901875725
0.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.581237050144171,-0.18508127184106055,0.3819678696867465,0.6845514533880285,-1.350444537844094,-1.3996460980402259,-0.01948273798319481,-0.2611630319711477,-0.7059064288800849,-0.014266012901875725
0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,-0.12861200264516257,-0.46507699410351716,-0.44126956000127227,0.12664869463629178,1.4004456039991078,0.6317014001609458,0.7937529411734358,-1.6730985214893628,-0.20766354505465195,-0.014266012901875725
1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-1.66574902990022,-0.4314271445860432,1.5797193785925665,-1.7020325701610675,0.3194912913352803,-1.5201497631877532,-0.6300558815365956,-0.8465996983567491,-0.5544692070426112,0.6882270466601846
1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,-0.21496801541230062,0.2133815106187394,-1.437199592884166,-0.30727567328172567,-0.25563183655637134,-0.039676162803848274,-0.7017162253540054,1.1507724575470675,-0.48333458072274044,0.6882270466601846
0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.33771046629738294,-0.4321231528612209,-1.2430071073638247,-0.7412000411997431,-1.1287103198617703,0.27019040471836436,-0.713628103086187,-1.7075359724532215,-0.7069044517486502,-0.014266012901875725
1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.2358129990756188,0.5606652014395959,-0.6583490170293682,1.5524001892240635,0.44421678895033745,-0.685231511808458,2.725701334885843,0.11764892863130011,-0.2995909215395029,-0.014266012901875725
1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,-0.04225598987802451,-0.3562181717386478,1.0449964988204836,-1.2371136045346203,0.3472080685830708,1.4235826282732666,-0.564562640766397,-1.535348717633927,-0.3540378041647328,-0.014266012901875725
1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.8712737124425499,-0.489708062235051,-0.4045116966706362,-1.7020325701610675,0.7837473102357703,-0.42700937220661417,2.169159791521627,-1.0187869531760436,-0.6500772481577,1.3907201062222452
1.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,-1.216697763511102,-0.46542499824110595,-0.11530360216355633,1.5524001892240635,-0.20019828206079038,1.6904121725285055,-0.6212976969531707,0.6342106930891837,2.630567796375716,-1.4192521320259965
1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-1.1994265609576746,-0.450866499305402,1.312011166410953,-1.5160649839104887,1.5944630447336408,0.10664971630386312,2.282290747420465,-0.9843495022121846,0.8800793939430505,-0.7167590724639361
0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.8213041377933561,-0.14740102608965738,0.42427408974653513,-0.2762810755732959,1.4004456039991078,1.1395382747112386,-0.33833307359164966,-0.6744124435374546,0.7224136352251148,-0.014266012901875725
1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.268511371171385,-0.37619224068065005,-0.7013487816803009,-1.3920865930767694,0.769888921611875,-1.0295276979442498,-0.575199955528771,1.0818975556193493,-0.6292917828311764,1.3907201062222452
1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,-1.5448506120262269,-0.43684369213205376,-0.3081089985016096,-0.7412000411997431,0.0007483529856903211,-0.42700937220661417,0.3260084773335046,1.0474601046554906,0.8667372123096402,1.3907201062222452
1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.2340832509768173,0.011285928031717728,-1.100830466179289,1.118475821306046,-0.7753214099524423,1.0018198002569219,0.059774341214874446,-1.190974207995338,0.15654923842554527,-0.014266012901875725
0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.7366778731250196,-0.49510505898681506,1.0866091742891282,-1.6710379724526376,-1.4058780923396748,-0.9176314374501174,1.1828794555643687,-0.15785067907957104,-0.328207588206958,-0.014266012901875725
1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6658633148125076,-0.4148637117003541,-1.1882170846634426,-0.772194638908173,0.4303584003264422,0.6575236141211303,0.0498815072591107,-0.46778773775430116,0.40298439615736087,-1.4192521320259965
1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.2858968586371001,2.0414228068801203,1.5505905057645153,-0.8341838343250326,1.4766667414305317,-0.40118715824642975,-0.3503262749471948,0.7030855950169015,1.9037066484738938,-0.7167590724639361
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.5621218145796545,0.1440827428720803,-1.537763558600057,-1.0201514205756115,-0.38728652848337586,-0.1601798279513755,0.8329490793705178,-0.571100090645878,2.266436967328157,0.6882270466601846
1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.5603920664808528,1.1017060611013145,1.7406217237379922,-0.5552324549491643,-1.4335948695874652,0.5025903303600238,-0.6761571346629134,-1.225411658959197,-0.6004292528658083,0.6882270466601846
1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.6157794552510263,-0.3169386710178757,0.5837893457096728,-0.3382702709901555,0.9361895850986178,-1.4685053352673842,0.03711443769669431,0.7375230459807602,-0.712608480260231,-0.7167590724639361
0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.5967785045987971,-0.45839062247119217,1.1254476713931965,-0.24528647786486604,-0.6228791350895946,1.630160339954742,0.11440237625086433,1.219647359474785,1.693870519148441,-1.4192521320259965
1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.562236099491942,-0.46575833928300986,-1.5585698963343795,-1.0511460182840413,-0.7129586611449137,0.04639788373009951,-0.7161746414559677,0.9097103008000548,1.8719411103835386,-0.014266012901875725
1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1.5448506120262269,-0.39757592188782964,0.2723878242859824,-1.5780541793273481,-1.5098160070188889,-0.09132059072421708,-0.6821024460100418,-0.08897577715185319,-0.7112006852284775,-0.7167590724639361
1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,-1.4066809915988059,-0.44026605866491486,1.4444781833194715,-0.40025946640701515,1.0678442770256222,0.5972717815473666,-0.6307014802102525,-0.7432873454651724,-0.11741896625329418,-0.7167590724639361
1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,-1.2512401686179573,-0.42104176268226834,-1.6327791675867955,0.6845514533880285,1.2064281632645746,-1.5890090004149113,-0.3053430368157098,-0.8465996983567491,1.7854864687892689,0.6882270466601846
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.5276936943850867,-0.20321658858417346,1.292591917858919,1.304443407556625,0.6451634239968179,1.4407974375800563,-0.5782630837333272,-1.259849109923056,-0.2772719977178481,0.6882270466601846
0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6157794552510263,-0.23357212927110135,0.21135590026530368,0.43659467172058997,-1.27422340041267,0.5972717815473666,-0.3753173940596589,0.39314853634217123,-0.4095828761873073,0.6882270466601846
0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.3394402143961845,-0.43305377066735734,1.4271395685408697,1.6763785800577826,0.3056329027113851,-1.5459719771479374,-0.7381360859453047,0.7030855950169015,2.664167292547541,0.6882270466601846
1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.5795073020453695,2.747223097356197,-1.6570532282768382,0.12664869463629178,0.2640577368396994,0.33904964194552256,-0.21726548653177571,0.7030855950169015,-0.7155187732236749,-1.4192521320259965
0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,-0.5776632690342804,-0.10310870172406623,1.6636382741209998,1.459416396098774,1.6152506276694836,1.1395382747112386,-0.709835465014776,1.322959712366362,-0.7279776681942126,1.3907201062222452
1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.5466946450373158,-0.39285342753757213,0.8535781916647185,1.5214055915156337,-0.22098586499663322,-1.64065342833528,-0.6633623411379866,-0.22672558100728893,-0.6481376599186087,-0.014266012901875725
0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,-0.5258496613739977,-0.4239851347560885,1.1885602291873074,-1.0511460182840413,-1.080205959678137,0.19272376283781115,0.9732521060992979,-1.6386610705255038,2.878194025195199,-1.4192521320259965
1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.3739826195030398,-0.23611862022171637,0.6323374670897581,0.40560007401216014,1.497454324366374,0.493982925706629,0.1792923435968386,-0.9154746002844669,-0.7256446986784607,-0.014266012901875725
1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.07864242799596878,-0.3354855319798788,0.3167746781192033,1.0874812235976161,-0.8931177132555516,-0.22043166052513913,-0.5650903201861766,0.014336575739723459,-0.5690607384713422,1.3907201062222452
1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-0.5949344715877081,-0.4877129036821891,0.19401728548670177,1.0874812235976161,-0.14476472756520944,0.364871855905707,-0.7328578131361743,-1.156536757031479,2.1837431235871483,-1.4192521320259965
1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,-1.1130705481905365,-0.11618329537645604,1.4638974318715057,-1.1441298114093308,-0.42193250004311394,0.4251236884794706,-0.7013938880832188,0.25539873248673584,-0.011249730585632875,-1.4192521320259965
1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,-1.3203249788316678,0.22715797778458086,-0.5855268349592402,-1.0821406159924711,-1.3712321207799367,1.4235826282732666,2.637600126820567,1.1507724575470675,-0.7306639523751136,-0.7167590724639361
1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.6157794552510263,0.11792866786873907,-1.2797649706944607,-0.586227052657594,-1.489028424083046,-1.0467425072510392,-0.7027858158276533,1.7362091239326685,-0.730239610535012,-0.7167590724639361
1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-0.11134080009173496,-0.46364783104409335,-0.5251884555297055,0.8395244419301776,1.5667462674858503,-0.5905500606211151,-0.0677836102950808,-1.1220993060676203,-0.6062753357272944,-0.7167590724639361
1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.40679527651109343,-0.4731055277608688,-1.63694043513366,0.5605730625543093,1.1509946087689935,-1.2791424328926988,0.676869639362035,-1.4320363647423504,2.6018145389871985,-0.7167590724639361
0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.5258496613739977,-0.17889149038259836,-0.257480243348092,0.2816216831784409,1.1094194428973079,-1.4168609073470155,-0.5969346180047735,-0.6399749925735957,-0.18056394599580056,1.3907201062222452
1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.7849176996754118,2.9561507049926803,0.43051599106683186,0.8085298442217478,-0.38035733417142825,-1.184460981705356,-0.7239090725170951,1.5984593200772328,1.9941552027520388,-0.7167590724639361
0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,-1.7002914350070752,-0.4915321513382555,-1.5086346857720059,0.25062708547001106,1.3865872153752126,1.1051086560976595,-0.7325354758653877,-0.6055375416097367,-0.6058710271929486,-1.4192521320259965
1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.7867617326865008,0.16673331554643725,-0.20962566655915074,-0.7412000411997431,-1.5652495615144697,0.6747384234279198,-0.5737366847874766,-1.604223619561645,0.10234093425977166,-0.014266012901875725
0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.14772723820967923,-0.4695766093993639,1.2738662138980288,1.1804650167229056,0.915402002162775,0.14968673957083714,-0.3494463163771175,-0.4333502867904422,-0.6948498653124582,-1.4192521320259965
0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-1.3030537762782402,-0.4976222237460602,1.0983994323385775,-0.8341838343250326,1.642967404917274,0.8727087304559998,1.8220849834663384,1.1852099085109262,-0.046952723861823906,-0.014266012901875725
0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8385753403467837,-0.061800806100213136,1.4049461416242592,-0.6172216503660238,1.2272157462004174,-1.1672461723985663,-0.7200754029811689,1.3918346142940796,0.8234871263923281,-0.7167590724639361
0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.113184833102824,-0.4094061074864257,-1.3116680218870882,0.12664869463629178,1.3727288267513174,-1.6664756422954645,2.6311162312950716,1.0130226536916318,-0.7148667801818019,-0.014266012901875725
1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-0.6467480792479909,-0.42643875943403237,0.17945284907267617,-0.1523026847395766,-0.4981536374745377,-0.5130834187405622,-0.5769615361066763,0.42758598730603037,-0.6858458049800011,-0.7167590724639361
1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0631009735413426,0.8479123132881032,0.05392127807559832,1.3354380052650547,1.3865872153752126,0.5370199489736031,0.16332703771923238,0.8408353988723373,-0.4976511094997318,1.3907201062222452
